age,balance,duration,job,marital,education,default,housing,loan,contact
48,1159,1181,1,1,1,0,1,1,0
45,-322,225,9,1,0,0,0,0,2
54,1114,81,9,0,1,0,1,0,0
52,2072,224,7,1,1,0,0,0,0
47,459,189,2,1,2,0,1,0,0
54,1157,98,11,1,1,0,0,0,0
34,8309,50,1,1,1,0,1,1,0
39,1043,195,9,2,2,0,0,0,0
46,2098,110,9,1,1,0,0,0,0
26,461,214,10,2,1,0,0,0,0
37,61,182,9,2,1,0,1,0,2
47,1203,239,1,1,1,0,1,0,0
35,1067,179,9,1,1,0,0,1,0
57,0,540,10,1,0,0,0,0,2
34,1657,566,4,1,2,0,1,0,0
47,1219,697,9,1,1,0,0,0,0
27,7,98,9,1,1,0,1,0,2
40,-839,1018,1,1,1,0,1,1,0
39,994,221,9,1,1,0,0,0,0
36,6,246,2,1,2,0,0,0,1
42,0,656,9,2,1,0,0,0,0
23,8627,281,1,2,0,0,1,0,2
34,133,65,4,1,2,0,1,0,2
34,247,193,1,1,1,0,1,1,2
49,1114,283,7,1,1,0,0,0,0
57,1592,78,1,1,0,0,0,1,2
59,0,425,5,1,3,0,0,0,2
57,46,238,0,1,2,0,0,0,0
34,1221,182,1,1,1,0,1,0,0
61,985,998,4,1,1,0,0,0,0
35,0,477,1,0,1,0,1,0,2
42,520,158,4,1,2,0,0,0,0
57,10,320,7,1,2,0,0,0,1
42,2157,149,1,1,1,0,1,0,0
53,6095,410,5,1,1,0,1,1,0
63,133,104,5,1,2,0,1,0,0
47,1121,454,6,1,1,0,0,0,2
54,88,190,7,1,1,0,1,0,2
45,0,145,0,1,1,0,0,0,0
28,-328,318,4,2,2,0,1,0,1
58,610,246,10,1,1,0,1,0,1
48,414,761,4,2,2,0,0,0,0
35,0,171,4,0,2,0,1,0,1
37,0,143,6,1,2,0,0,0,2
37,685,968,1,1,1,0,1,0,2
37,22856,154,4,1,0,0,0,0,0
25,-352,246,7,2,1,0,0,0,0
58,602,201,1,1,1,0,1,0,0
52,-588,81,4,1,1,0,1,0,0
19,302,205,8,2,1,0,0,0,0
59,5314,200,1,1,1,0,1,0,0
41,64,210,9,1,1,0,1,1,2
34,632,215,9,2,2,0,0,0,0
35,5731,164,9,2,1,0,1,0,0
41,902,35,9,1,1,0,0,0,2
28,6307,615,1,2,1,0,1,0,2
53,112,246,4,0,1,0,0,1,0
35,0,42,7,1,1,0,0,1,1
33,621,217,0,2,2,0,0,0,0
37,435,210,9,2,1,0,1,0,2
32,782,116,9,1,1,0,1,0,2
32,478,200,1,1,1,0,1,0,2
54,7864,145,7,1,3,0,1,0,2
44,1910,41,1,1,1,0,1,0,2
36,1174,192,9,0,2,0,1,0,0
56,1270,80,0,1,1,0,1,0,0
30,18,121,4,2,2,0,0,0,2
36,141,106,1,1,1,0,1,0,2
43,2886,230,4,1,2,0,0,0,0
40,2715,125,9,1,1,0,1,0,2
32,1100,67,9,2,2,0,1,1,0
34,516,26,1,1,1,0,1,1,2
37,1,395,7,1,1,0,0,0,2
28,775,603,0,2,1,0,0,0,0
35,634,185,11,1,0,0,0,0,0
53,5715,287,1,2,1,0,0,0,0
60,1088,149,0,1,3,0,1,0,0
40,1532,173,2,1,1,0,1,1,0
57,75,118,5,1,0,0,0,0,0
29,103,314,9,2,1,0,0,0,2
44,134,378,1,1,0,0,1,0,0
41,748,94,0,2,1,0,0,0,1
47,1990,108,9,1,1,0,1,1,0
43,192,203,9,1,2,0,0,0,0
37,267,121,9,2,1,0,0,0,0
34,586,489,9,2,2,0,1,0,2
30,648,287,1,2,1,0,1,1,2
57,25,652,2,0,1,1,1,0,0
26,96,612,0,2,1,0,1,0,0
34,1116,53,4,1,2,0,1,0,0
46,-90,270,9,0,1,0,0,1,1
38,170,442,2,1,2,0,1,0,0
37,3665,664,9,2,1,0,0,0,0
28,2380,394,4,2,2,0,0,0,0
57,179,230,1,1,0,0,0,0,2
39,763,877,4,1,2,0,1,0,0
49,320,1971,7,1,1,0,0,0,1
38,1960,161,9,1,1,0,1,0,0
27,818,188,1,1,1,0,1,0,2
30,2678,23,0,1,1,0,1,0,0
38,1980,176,0,1,2,0,0,0,0
36,1582,26,4,1,2,0,0,0,1
38,62,212,5,2,3,0,0,0,2
59,235,119,3,1,0,0,0,0,0
37,489,205,4,1,2,0,1,0,0
29,3931,73,6,1,2,0,1,0,2
43,699,1258,1,1,1,0,1,1,0
33,58,57,9,1,1,0,1,0,1
54,1327,115,3,0,1,0,0,0,2
55,557,58,7,1,1,0,0,0,2
32,741,238,9,2,2,0,1,0,0
48,3230,207,4,1,0,0,1,0,1
33,1439,178,4,2,2,0,1,0,0
46,120,20,0,1,1,0,1,0,2
44,1058,188,4,1,2,0,0,0,0
47,881,143,1,1,0,0,1,0,0
38,6728,232,9,1,1,0,0,0,0
80,462,127,5,1,1,0,0,0,0
40,167,380,6,1,1,0,1,1,0
43,1574,167,2,1,2,0,1,0,0
32,1625,796,9,2,2,0,0,0,0
39,562,303,4,1,2,0,0,0,0
33,9305,407,9,1,1,0,1,0,0
31,35,229,9,2,1,0,0,1,0
36,0,108,4,2,2,0,0,0,0
35,2486,265,4,2,2,0,1,0,0
25,368,168,7,2,1,0,0,0,1
33,1558,97,4,2,1,0,1,0,0
23,8627,169,1,2,0,0,1,0,0
31,2590,103,4,2,2,0,0,0,0
36,0,599,4,1,2,0,1,1,2
44,900,322,9,2,2,0,1,0,0
31,385,304,4,2,2,0,1,0,2
55,1649,52,1,1,0,0,1,0,0
51,9228,655,3,0,1,0,0,0,0
36,0,101,0,1,1,0,1,1,0
27,1,65,10,2,2,0,0,0,0
40,771,173,7,1,1,0,1,0,0
49,280,162,7,1,1,0,1,0,1
59,46,78,5,1,0,0,0,0,0
32,2431,646,4,1,2,0,1,0,0
42,308,114,5,2,2,0,0,0,0
35,160,141,4,0,2,0,1,0,2
29,555,133,1,2,1,0,1,0,0
29,778,1994,9,2,1,0,1,0,2
37,48,140,1,2,1,0,0,0,0
49,169,82,0,1,0,0,1,0,0
51,12,150,7,0,1,0,1,0,0
61,848,605,3,1,0,0,0,0,0
43,481,164,4,1,1,0,1,0,1
42,12223,36,7,1,2,0,1,0,0
24,-254,290,1,1,1,0,1,1,2
46,1148,104,6,1,2,0,0,0,1
23,5,413,0,2,1,0,0,0,2
26,50,153,7,2,1,0,1,0,0
43,92,237,1,0,0,0,1,0,2
35,470,743,9,2,2,0,1,0,0
38,0,82,9,1,1,0,0,0,0
56,109,924,10,0,0,0,0,0,0
31,440,117,7,1,1,0,1,0,2
32,0,550,4,2,2,0,0,0,0
28,2685,5,7,2,1,0,0,1,2
26,-3,181,0,0,1,1,1,0,2
49,7007,325,4,1,2,0,0,0,0
33,220,345,0,1,1,0,1,0,2
80,1548,331,5,1,0,0,0,0,0
40,326,112,1,1,1,0,1,1,0
42,0,115,9,0,1,0,1,0,2
46,123,381,1,1,1,0,0,0,0
32,697,119,4,2,2,0,0,0,0
37,223,25,7,2,2,0,1,0,2
32,1694,929,8,1,1,0,1,0,0
53,4446,429,4,1,2,0,1,0,2
39,894,491,4,1,2,0,1,0,0
31,202,146,9,0,1,0,1,0,0
34,0,191,4,2,2,0,0,0,0
44,1707,406,9,1,2,0,0,0,0
35,13658,220,9,1,1,0,1,0,1
39,406,253,0,1,1,0,0,0,0
55,96,340,7,1,1,0,0,0,1
34,0,154,3,1,1,0,1,0,2
39,-276,121,9,1,2,0,0,1,0
58,413,104,5,1,1,0,0,0,0
37,655,127,1,1,0,0,1,0,0
56,694,144,5,0,0,0,0,0,0
32,10218,149,0,2,1,0,1,0,0
41,1646,261,9,2,2,0,1,0,0
29,14,87,0,2,2,0,0,0,0
44,7635,719,4,1,2,0,0,0,0
24,9,292,1,1,1,0,1,0,2
43,1029,145,4,2,1,0,1,0,2
26,2855,52,0,1,2,0,0,0,0
39,260,146,0,1,1,0,1,0,0
49,2039,451,1,1,1,0,1,0,0
52,-97,167,1,0,0,0,1,1,2
33,1465,98,1,1,2,0,0,0,0
30,125,238,1,1,1,0,1,0,2
32,930,85,9,2,2,0,0,0,0
27,0,323,4,2,2,0,1,0,0
58,73,116,1,1,0,0,0,0,2
46,-35,304,5,1,0,0,1,0,0
28,1351,267,4,2,2,0,0,0,0
39,1601,201,7,1,0,0,1,0,2
41,88,105,7,1,3,0,1,0,0
38,435,193,7,1,1,0,1,0,2
50,717,113,10,0,1,0,1,0,0
56,705,151,7,1,1,0,1,0,2
34,1553,200,9,1,1,0,0,0,0
33,-131,145,1,0,1,0,1,0,2
61,1191,214,9,1,1,0,0,0,0
36,47,36,0,2,1,0,0,1,0
34,544,58,9,1,2,0,1,1,0
36,688,174,1,1,1,0,1,0,2
45,242,587,4,1,2,0,0,0,0
27,118,112,8,2,2,0,0,0,0
45,-388,175,0,1,1,0,1,0,0
40,1603,279,6,1,2,0,0,0,2
36,1511,270,4,2,1,0,1,0,0
46,147,116,1,1,0,0,1,0,0
37,836,129,2,1,2,0,1,0,2
36,55,38,9,1,1,0,1,0,0
37,1123,138,0,1,1,0,0,1,2
22,691,338,8,2,2,0,0,0,0
51,0,565,7,1,1,0,0,1,2
49,12531,77,9,1,1,0,0,0,0
35,552,314,4,1,2,0,1,1,0
50,0,179,3,1,0,0,0,0,2
31,309,294,7,1,2,0,1,1,2
47,33,298,7,2,1,0,1,0,0
59,681,427,1,1,1,0,1,0,1
32,1787,87,1,1,1,0,1,0,0
71,14220,397,5,1,2,0,1,0,0
31,12569,344,4,2,2,0,0,0,0
41,4,74,1,1,0,0,0,0,0
35,3587,148,1,1,0,0,1,0,2
36,254,161,4,1,2,0,0,0,2
46,1712,110,1,0,0,0,0,0,2
46,4855,1529,1,1,1,0,1,0,0
47,2408,236,9,1,2,0,0,0,0
35,252,89,4,2,2,0,1,0,0
37,346,390,1,1,1,0,1,0,0
56,45,1467,0,1,1,0,0,0,2
46,556,646,0,1,1,0,1,1,2
44,-710,183,4,0,2,0,1,0,0
48,-551,168,9,2,2,0,1,0,0
28,56,66,1,2,1,0,1,0,2
38,1514,160,2,1,2,0,0,1,0
34,178,14,4,2,2,0,1,0,0
56,359,220,9,1,1,0,1,0,2
55,1580,1007,5,0,1,0,0,1,2
44,221,149,1,0,1,0,0,0,0
38,1161,665,9,1,2,0,1,0,2
53,1278,174,5,1,1,0,1,0,1
41,982,105,0,2,2,0,0,0,0
34,16,990,9,2,1,0,0,0,0
34,1,582,4,2,2,0,0,0,0
35,128,136,7,1,1,0,1,0,0
38,2543,223,2,2,1,0,0,0,0
42,42045,205,2,1,2,0,0,0,0
56,828,214,1,1,0,0,1,0,0
37,0,217,4,0,2,0,1,0,0
47,3940,171,3,1,1,0,1,0,0
29,125,50,1,1,1,0,1,0,2
41,140,65,4,1,2,0,1,0,2
43,593,55,9,2,1,0,1,0,2
38,746,256,6,1,1,0,0,0,2
31,589,151,9,1,1,0,1,1,2
32,2343,226,4,2,2,0,0,0,0
40,294,97,4,1,2,0,1,0,0
45,644,92,0,1,1,0,0,1,1
43,-26,343,4,1,1,0,1,0,2
27,3354,493,7,2,1,0,1,0,0
33,23,216,4,2,2,0,0,0,0
37,7,224,0,1,1,0,1,0,0
60,3735,190,0,1,1,0,0,0,0
51,2094,458,6,1,3,0,0,0,0
44,508,222,1,1,1,0,1,0,0
48,0,612,4,1,3,0,1,0,0
57,93,137,1,1,0,0,1,0,1
29,0,104,9,2,2,0,1,0,2
50,26394,206,7,1,1,0,0,0,0
36,-11,172,7,1,1,0,1,0,0
49,523,152,9,1,2,0,1,0,0
49,-74,114,9,1,1,1,1,0,0
35,0,89,4,1,2,0,0,0,0
39,122,158,9,2,1,0,1,0,2
34,351,326,1,1,0,0,0,1,0
57,35,215,6,1,1,0,0,1,2
37,2610,53,9,0,1,0,1,0,0
25,64,71,7,2,1,0,0,0,0
43,60,487,1,1,0,0,0,0,0
37,342,340,1,1,1,0,1,0,0
36,1830,183,1,2,2,0,0,0,0
49,1904,131,4,0,2,0,0,1,0
38,16957,208,4,2,2,0,1,0,1
39,26,311,4,0,2,0,0,0,2
40,0,147,4,1,2,0,0,0,0
34,79,83,0,1,1,0,1,0,2
39,2303,775,1,1,0,0,1,0,2
53,65,25,1,1,1,0,0,0,0
44,332,497,4,1,2,0,1,0,0
32,-399,180,9,0,1,0,1,0,2
50,-54,698,9,0,1,0,1,1,0
29,-102,134,7,1,0,0,0,0,2
55,4809,223,10,1,2,0,1,0,0
73,279,399,5,1,0,0,0,0,0
52,11,420,9,1,1,0,1,0,2
49,2201,233,7,1,1,0,1,0,2
63,8044,702,5,1,0,0,0,0,0
34,2374,161,0,1,1,0,1,0,0
32,92,110,0,2,1,0,1,0,0
49,443,27,3,1,2,0,0,0,0
40,1397,58,1,1,0,0,1,0,1
53,7,68,2,1,3,0,0,0,0
53,3177,92,9,1,2,0,0,0,0
43,232,45,1,1,0,0,0,1,0
35,81,79,4,2,1,0,1,0,0
35,414,11,7,2,1,0,1,0,0
25,1433,520,8,2,2,0,1,0,0
31,187,86,9,2,3,0,0,0,0
48,0,16,4,1,2,0,0,0,0
40,4610,154,3,1,1,0,0,0,0
46,1429,91,1,1,0,0,1,0,2
30,334,389,7,2,1,0,0,0,0
47,2,71,7,1,1,0,0,1,0
23,500,111,7,2,1,0,1,0,2
29,43,68,9,1,2,0,1,0,2
38,4030,75,9,1,1,0,1,0,0
56,306,212,3,1,0,0,0,1,0
52,0,91,0,1,1,0,0,0,0
55,168,79,5,1,1,0,0,0,0
43,210,646,2,1,2,0,0,0,0
34,518,206,1,1,1,0,1,0,0
43,1696,257,4,2,2,0,1,0,0
55,-31,81,7,1,1,0,0,1,0
34,856,470,1,1,1,0,1,0,0
34,318,133,4,2,2,0,1,0,2
43,64,230,6,1,2,0,0,0,2
39,800,76,1,1,0,0,1,0,0
39,75,26,9,2,3,0,0,0,2
34,347,154,9,2,1,0,1,0,0
55,2366,94,4,1,2,0,1,1,0
67,701,254,5,1,2,0,0,0,0
34,475,1156,2,1,2,0,1,1,0
47,3285,248,1,1,1,0,0,0,0
33,925,884,1,1,0,0,0,0,0
45,128,275,2,1,1,0,0,1,0
36,1587,200,1,1,1,0,1,0,0
59,879,228,9,0,1,0,1,0,2
33,478,475,7,1,1,0,0,0,0
52,280,393,9,0,1,0,0,0,0
53,1868,156,1,1,0,0,0,0,0
41,819,244,10,1,0,0,0,0,0
45,4646,118,1,1,1,0,1,0,2
60,27,40,6,2,1,0,0,0,0
32,736,700,1,1,1,0,1,0,2
28,224,97,4,2,2,0,1,0,0
31,2544,252,9,2,1,0,0,0,0
53,427,360,1,1,1,0,0,1,0
58,2764,235,4,1,2,0,0,0,0
38,376,1521,1,1,1,0,1,0,2
46,523,105,4,1,2,0,1,0,0
53,71,86,2,1,2,0,0,1,0
56,3948,484,5,1,1,0,0,0,0
52,1810,117,7,2,1,0,0,0,1
38,994,119,9,1,1,0,0,0,2
37,52,359,7,1,0,0,1,0,2
37,11,109,1,1,0,0,0,0,1
37,0,236,9,1,1,1,0,0,2
66,747,203,5,1,0,0,0,0,1
44,2657,202,1,1,0,0,1,0,2
61,313,42,5,1,1,0,0,1,2
34,61,21,0,1,1,0,0,1,2
33,2557,186,0,2,1,0,1,0,0
30,0,172,7,0,1,0,1,0,0
27,10,527,7,0,1,0,1,0,0
37,658,175,7,1,1,0,1,0,1
38,1679,21,1,1,0,0,1,0,2
35,0,370,4,2,2,0,0,1,0
50,841,54,9,1,1,0,1,0,2
39,0,63,4,1,1,0,1,0,0
35,1160,116,4,1,1,0,1,0,2
36,-37,151,0,0,1,0,1,0,2
28,94,300,7,2,1,0,1,0,0
39,585,48,6,1,2,0,1,0,0
39,235,217,6,1,1,0,0,0,2
30,2145,727,1,2,1,0,1,0,0
32,1464,193,7,1,1,0,1,0,2
28,232,72,9,1,1,0,1,1,0
47,187,165,9,1,0,0,1,0,2
53,12,345,4,1,2,0,0,0,0
57,318,206,1,1,0,0,1,0,2
47,405,994,7,1,1,0,0,1,0
56,334,127,4,1,2,0,1,0,2
38,0,29,0,1,0,0,1,0,2
52,2,70,1,1,0,0,0,0,2
46,966,40,9,1,1,0,1,1,0
57,195,185,1,1,0,1,0,1,1
42,0,64,1,0,3,0,0,0,0
57,0,97,10,1,1,0,0,0,2
51,260,316,3,1,1,0,0,0,0
53,451,125,6,1,2,0,1,0,0
37,3242,233,1,1,0,0,1,0,2
47,8515,14,6,0,1,0,1,0,2
48,1808,245,4,1,2,0,1,0,0
39,20,109,1,1,0,0,1,0,2
42,3068,429,1,1,1,0,1,1,0
36,23,133,4,1,2,0,0,0,0
34,1076,70,9,2,1,0,0,0,0
61,1060,118,5,1,0,0,1,0,2
32,678,1579,0,2,1,0,1,0,0
35,1147,29,1,2,0,0,1,1,1
54,-630,173,1,1,1,0,0,0,2
31,459,13,4,1,2,0,0,0,0
45,976,183,9,0,1,0,1,0,0
32,357,175,3,1,2,0,1,0,0
52,-9,123,10,1,1,0,0,0,2
36,1927,288,0,2,1,0,1,0,0
31,500,19,7,1,1,0,1,0,2
53,9146,136,9,1,1,0,0,0,0
43,59,437,2,1,1,0,0,0,2
47,0,1225,3,1,0,0,0,0,0
46,328,526,1,1,0,0,1,0,2
34,291,91,4,0,1,0,0,0,0
55,-703,123,9,2,2,0,1,0,0
23,589,62,0,2,1,0,1,0,0
75,6053,865,1,1,1,0,0,0,0
58,1142,82,0,1,1,0,0,0,1
35,725,219,0,1,1,0,1,0,0
27,802,569,4,1,2,0,0,0,0
24,556,460,9,1,1,0,1,0,0
48,191,238,0,1,1,0,1,0,0
31,373,346,9,2,1,0,0,0,0
57,6164,161,9,1,1,0,0,0,0
53,37,51,4,1,2,0,0,0,0
42,1156,37,1,1,0,0,1,0,1
50,806,141,2,1,1,0,1,1,0
59,2381,173,0,1,1,0,0,0,0
38,-314,66,7,1,1,0,1,0,2
39,285,209,1,1,1,0,1,1,2
28,1199,1011,1,2,0,0,1,0,0
55,481,147,4,0,2,0,1,0,1
33,137,88,9,2,2,0,0,0,0
36,168,52,1,2,1,0,1,0,1
38,156,544,0,0,1,0,1,0,2
28,4745,360,0,2,1,0,0,0,1
32,11797,95,4,2,2,0,1,0,0
35,786,322,0,1,1,0,0,1,0
58,4015,106,9,1,0,0,0,0,2
30,0,20,7,1,1,0,1,0,2
33,331,178,1,1,1,0,1,0,0
36,1554,325,1,1,1,0,1,0,2
32,132,343,7,1,1,0,1,1,2
34,5086,213,4,2,2,0,0,0,0
42,529,193,0,1,1,0,1,1,0
41,4824,168,4,1,2,0,0,1,0
63,474,423,5,1,1,0,0,0,0
38,86,218,0,0,2,0,1,0,2
54,2281,158,1,1,0,0,1,0,2
39,186,433,7,1,1,0,1,0,0
46,137,252,1,1,1,0,0,0,2
37,6968,175,9,1,2,0,0,0,0
76,86,192,5,0,0,0,0,0,0
28,81,158,4,2,3,0,0,1,0
33,6904,114,7,1,0,0,0,0,1
46,137,246,6,1,2,0,1,1,2
30,25,44,8,2,1,0,0,0,1
60,759,136,4,1,2,0,0,0,0
56,1922,247,3,1,2,0,1,0,0
24,3298,227,8,2,3,0,1,0,2
58,764,219,5,1,1,0,0,0,0
79,8556,326,5,1,0,0,0,0,1
32,3514,226,1,1,1,0,1,0,2
33,0,351,7,1,0,0,1,0,0
77,680,341,5,1,0,0,0,0,1
60,0,124,3,1,0,0,0,1,1
54,2819,123,4,1,2,0,0,0,0
30,-518,244,1,1,0,0,1,1,2
50,60,151,7,1,1,0,0,1,0
50,732,736,4,1,1,0,0,0,0
37,2707,109,9,1,1,0,1,0,1
41,177,117,9,1,2,0,1,0,1
49,13229,77,0,1,1,0,0,1,1
41,-204,42,1,1,0,0,1,1,2
40,990,252,9,1,1,0,1,0,0
38,648,179,1,1,1,0,1,0,2
34,50,106,9,1,1,0,0,0,0
49,1916,281,2,1,1,0,0,1,1
72,763,384,5,1,0,0,0,0,0
34,470,217,1,1,1,0,1,1,0
31,0,144,9,1,1,0,0,1,0
33,5739,374,1,2,1,0,1,1,0
31,0,298,4,1,2,0,0,0,2
55,-375,814,4,1,2,0,0,0,0
25,157,33,10,1,1,0,1,0,0
34,1518,128,4,1,2,0,1,0,0
53,1343,129,4,1,2,0,0,0,0
39,-401,274,4,2,2,1,1,0,0
41,5310,984,4,1,0,0,1,0,0
32,2285,413,1,2,1,0,1,0,2
29,22171,44,0,1,1,0,1,0,0
56,856,70,4,1,2,0,1,1,0
19,1169,463,8,2,3,0,0,0,0
39,3797,96,4,2,2,0,0,0,0
32,53,276,1,2,1,0,1,0,0
43,2519,257,1,1,0,0,1,0,0
32,795,131,2,1,0,0,0,0,0
53,0,586,0,0,1,0,1,1,0
52,2087,267,1,1,1,0,1,0,0
43,34,29,9,2,1,0,0,0,1
48,5,65,9,1,1,0,0,0,2
27,15,67,9,2,1,0,1,0,0
27,390,190,4,2,2,0,0,0,0
51,712,287,4,1,3,0,0,0,0
39,2600,77,0,2,2,0,1,0,2
33,-241,169,1,1,1,0,1,1,2
50,1545,25,1,0,0,0,1,0,0
59,1026,669,5,0,1,0,0,0,2
58,435,122,3,1,0,0,1,0,1
54,876,269,9,1,2,0,0,0,0
60,1801,167,1,1,1,0,0,0,1
38,2278,244,4,1,2,0,1,1,0
39,157,99,1,1,3,0,1,0,2
40,1327,76,0,1,1,0,1,1,2
55,284,252,1,1,0,0,0,1,1
36,495,213,4,1,2,0,0,0,0
31,1588,14,0,2,1,0,1,0,2
38,0,121,7,1,1,0,1,0,1
52,428,153,4,1,1,0,1,0,2
45,542,8,0,1,0,0,0,0,0
32,66,244,1,1,0,0,0,0,0
58,314,67,1,0,1,0,0,0,2
35,24,169,4,1,2,0,1,0,0
36,613,86,4,2,2,0,0,0,0
55,1467,277,5,1,1,0,0,1,0
45,192,154,1,1,1,0,1,0,0
49,321,135,4,1,1,0,0,0,2
44,788,392,1,1,1,0,1,0,0
37,48,133,1,0,1,0,1,0,2
35,262,96,1,1,1,0,0,0,0
36,4438,446,1,1,1,0,1,0,2
44,5045,20,7,2,1,0,1,0,0
32,3014,291,1,2,2,0,1,0,0
56,21664,214,4,1,2,0,0,0,2
32,5878,159,4,1,2,0,0,0,0
35,2723,275,2,1,2,0,1,1,0
44,576,128,4,1,1,0,1,0,2
59,0,207,2,1,0,0,0,0,1
31,2197,146,1,2,2,0,1,0,2
60,104,22,1,1,3,0,1,0,2
33,1279,239,9,2,1,0,1,0,0
45,295,92,0,1,1,0,1,0,0
45,2128,149,1,1,0,0,1,0,2
57,367,107,0,1,1,0,0,0,1
36,1477,71,4,1,2,0,0,0,0
30,71,122,1,2,0,0,1,0,2
30,127,16,0,2,1,0,1,0,0
59,2921,251,10,0,1,0,0,0,1
58,16264,215,4,1,2,0,0,0,1
49,1672,128,5,1,0,0,0,0,0
48,9207,445,9,1,2,0,0,0,0
28,356,76,9,2,2,0,0,0,0
59,133,206,4,0,0,0,1,0,0
40,1217,155,4,1,2,0,1,1,0
32,202,429,9,0,1,0,1,0,0
58,590,133,1,1,1,0,0,1,2
28,442,474,6,2,2,0,0,0,0
27,808,578,9,2,2,0,1,0,0
38,427,17,4,2,2,0,1,0,0
53,431,74,9,1,2,0,1,0,2
60,4256,239,7,1,2,0,1,0,0
33,0,275,4,0,2,0,1,1,0
52,238,101,7,0,1,0,1,0,0
64,846,671,5,1,2,0,0,0,0
40,3,998,1,2,1,0,0,0,0
52,693,271,0,1,1,0,0,0,2
28,0,133,8,2,1,0,1,0,2
49,362,84,4,1,1,0,1,0,2
28,618,281,9,2,1,0,1,0,0
29,2893,250,9,2,2,0,1,0,2
87,230,144,5,1,0,0,0,0,0
37,1287,432,4,0,1,0,1,0,0
36,179,411,7,1,0,0,0,0,2
35,980,428,6,1,2,0,0,0,0
33,79,249,0,1,2,0,1,0,0
60,3043,235,0,1,1,0,0,0,0
25,808,267,4,2,2,0,0,0,0
69,745,595,5,1,1,0,0,0,1
41,1309,28,8,1,1,0,0,0,2
48,290,257,4,2,1,0,1,0,0
35,1792,630,1,0,0,0,1,0,0
30,178,747,1,2,1,0,1,0,2
59,0,87,4,1,2,0,0,0,0
32,537,187,4,2,2,0,0,0,2
28,416,452,1,2,1,0,1,0,2
60,1472,36,1,1,0,0,0,0,2
36,3953,277,4,1,0,0,1,0,0
32,112,118,4,2,2,0,1,0,0
34,13204,197,4,0,2,0,1,1,0
58,0,101,1,1,1,0,0,1,0
53,2240,282,4,1,3,0,1,0,0
31,22546,8,4,1,2,0,1,0,0
33,0,1448,0,1,1,0,1,0,1
46,23,344,10,0,0,0,0,0,0
29,228,12,1,1,1,0,1,0,0
37,215,61,6,1,1,0,1,0,2
58,23,91,1,1,0,0,1,0,2
34,293,162,4,1,1,0,1,0,2
34,0,339,1,0,1,0,0,1,2
49,199,113,2,1,0,0,0,0,2
53,459,558,0,1,1,0,0,0,0
42,8131,69,10,1,1,0,1,0,2
40,-378,541,7,1,1,0,1,1,0
30,395,429,1,2,0,0,0,0,0
31,10787,135,9,0,1,0,1,0,2
55,865,96,0,1,1,0,1,0,0
36,340,68,4,1,2,0,1,0,0
31,1882,529,1,2,1,0,0,0,0
26,265,650,4,1,2,0,0,0,0
31,389,69,0,1,1,0,1,0,0
49,0,71,0,1,1,0,1,1,0
54,384,30,4,1,2,0,1,0,0
47,94,9,4,0,2,0,1,0,0
61,1471,331,4,1,1,0,0,0,0
49,937,66,1,1,0,0,1,0,2
51,500,26,9,1,1,0,1,0,0
53,25,266,1,1,0,0,1,0,2
35,365,168,4,1,2,0,0,0,0
25,34,316,10,2,1,0,0,1,2
79,429,1006,5,1,0,0,0,0,1
53,6839,77,9,1,0,0,1,0,0
21,6,622,8,2,1,0,0,0,2
33,467,494,1,1,1,0,1,0,2
40,1876,269,6,0,1,0,0,1,2
34,1847,543,2,1,1,0,1,0,0
52,247,268,11,1,0,0,0,0,0
27,897,397,0,1,1,0,0,0,0
57,4664,22,7,0,1,0,0,0,0
51,1291,51,6,0,1,0,1,0,2
31,64,208,8,2,2,0,0,0,0
49,-471,77,10,1,2,0,1,0,0
32,1160,450,4,2,2,0,1,1,2
28,14,201,0,2,2,0,0,0,0
33,26,342,1,1,1,0,1,0,0
50,452,181,1,1,3,0,0,0,0
42,382,294,1,2,1,0,1,0,0
45,2033,123,0,1,3,0,0,0,0
34,0,172,10,1,1,0,1,0,0
56,789,1022,0,0,3,0,1,0,0
33,142,123,1,2,1,0,1,0,0
34,645,420,0,1,1,0,1,0,2
37,897,119,1,1,3,0,1,0,0
37,103,153,1,1,1,0,1,0,0
35,847,85,0,2,1,0,1,0,0
38,0,260,11,2,2,0,0,0,0
32,517,528,1,1,1,0,1,0,2
52,1308,361,9,2,2,0,1,0,2
49,66,59,7,1,1,0,1,1,0
46,361,86,4,0,1,0,1,0,2
42,66,139,2,1,0,1,1,1,0
36,70,219,1,1,3,0,1,0,2
32,180,45,7,1,1,0,1,0,1
49,279,168,9,1,2,0,1,0,2
46,4,268,7,1,1,0,0,0,0
40,1416,210,2,1,1,0,1,0,2
36,465,160,0,1,1,0,1,0,2
36,998,1044,0,1,1,0,1,0,2
34,550,601,9,1,1,0,0,1,0
46,1285,89,4,1,2,0,1,0,2
32,4908,491,7,1,2,0,0,1,0
32,336,139,10,2,2,0,1,0,2
32,131,267,4,2,2,0,0,0,2
43,348,88,4,1,2,0,0,1,0
25,453,134,6,2,2,0,1,0,0
55,1102,126,0,1,1,0,1,0,2
24,926,191,0,2,1,0,1,1,0
40,502,267,4,0,2,0,1,0,0
38,8669,5,4,2,2,0,1,0,1
48,316,560,1,2,0,0,0,0,2
36,9324,138,4,1,2,0,1,0,0
57,0,188,4,1,2,0,0,0,0
45,72,262,0,1,1,0,1,1,0
33,61,836,6,2,2,0,0,0,0
38,173,150,9,2,1,0,0,0,0
